,zip,num_results,restaurant_ids,necessary,checked_this_month
6695,16875,0,,True,False
6696,16876,0,,True,False
6697,16877,0,,True,False
6698,16878,0,,True,False
6699,16879,0,,True,False
6700,16881,0,,True,False
6701,16882,0,,True,False
6702,16901,0,,True,False
6703,16910,0,,True,False
6704,16911,0,,True,False
6705,16912,0,,True,False
6706,16914,0,,True,False
6707,16915,0,,True,False
6708,16917,0,,True,False
6709,16920,0,,True,False
6710,16921,0,,True,False
6711,16922,0,,True,False
6712,16923,0,,True,False
6713,16925,0,,True,False
6714,16926,0,,True,False
6715,16927,0,,True,False
6716,16928,0,,True,False
6717,16929,0,,True,False
6718,16930,0,,True,False
6719,16932,0,,True,False
6720,16933,0,,True,False
6721,16935,0,,True,False
6722,16936,0,,True,False
6723,16937,0,,True,False
6724,16938,0,,True,False
6725,16939,0,,True,False
6726,16940,0,,True,False
6727,16941,0,,True,False
6728,16942,0,,True,False
6729,16943,0,,True,False
6730,16945,0,,True,False
6731,16946,0,,True,False
6732,16947,0,,True,False
6733,16948,0,,True,False
6734,16950,0,,True,False
6735,17001,0,,True,False
6736,17002,0,,True,False
6737,17003,0,,True,False
6738,17004,0,,True,False
6739,17005,0,,True,False
6740,17006,0,,True,False
6741,17007,0,,True,False
6742,17009,0,,True,False
6743,17010,0,,True,False
6744,17011,0,,True,False
6745,17013,0,,True,False
6746,17014,0,,True,False
6747,17015,0,,True,False
6748,17016,0,,True,False
6749,17017,0,,True,False
6750,17018,0,,True,False
6751,17019,0,,True,False
6752,17020,0,,True,False
6753,17021,0,,True,False
6754,17022,0,,True,False
6755,17023,0,,True,False
6756,17024,0,,True,False
6757,17025,0,,True,False
6758,17026,0,,True,False
6759,17027,0,,True,False
6760,17028,0,,True,False
6761,17029,0,,True,False
6762,17030,0,,True,False
6763,17032,0,,True,False
6764,17033,0,,True,False
6765,17034,0,,True,False
6766,17035,0,,True,False
6767,17036,0,,True,False
6768,17037,0,,True,False
6769,17038,0,,True,False
6770,17039,0,,True,False
6771,17040,0,,True,False
6772,17041,0,,True,False
6773,17042,0,,True,False
6774,17043,0,,True,False
6775,17044,0,,True,False
6776,17045,0,,True,False
6777,17046,0,,True,False
6778,17047,0,,True,False
6779,17048,0,,True,False
6780,17049,0,,True,False
6781,17050,0,,True,False
6782,17051,0,,True,False
6783,17052,0,,True,False
6784,17053,0,,True,False
6785,17054,0,,True,False
6786,17055,0,,True,False
6787,17056,0,,True,False
6788,17057,0,,True,False
6789,17058,0,,True,False
6790,17059,0,,True,False
6791,17060,0,,True,False
6792,17061,0,,True,False
6793,17062,0,,True,False
6794,17063,0,,True,False
6795,17064,0,,True,False
6796,17065,0,,True,False
6797,17066,0,,True,False
6798,17067,0,,True,False
6799,17068,0,,True,False
6800,17069,0,,True,False
6801,17070,0,,True,False
6802,17071,0,,True,False
6803,17072,0,,True,False
6804,17073,0,,True,False
6805,17074,0,,True,False
6806,17075,0,,True,False
6807,17076,0,,True,False
6808,17077,0,,True,False
6809,17078,0,,True,False
6810,17080,0,,True,False
6811,17081,0,,True,False
6812,17082,0,,True,False
6813,17083,0,,True,False
6814,17084,0,,True,False
6815,17085,0,,True,False
6816,17086,0,,True,False
6817,17087,0,,True,False
6818,17088,0,,True,False
6819,17089,0,,True,False
6820,17090,0,,True,False
6821,17093,0,,True,False
6822,17094,0,,True,False
6823,17097,0,,True,False
6824,17098,0,,True,False
6825,17099,0,,True,False
6826,17101,0,,True,False
6827,17102,0,,True,False
6828,17103,0,,True,False
6829,17104,0,,True,False
6830,17105,0,,True,False
6831,17106,0,,True,False
6832,17107,0,,True,False
6833,17108,0,,True,False
6834,17109,0,,True,False
6835,17110,0,,True,False
6836,17111,0,,True,False
6837,17112,0,,True,False
6838,17113,0,,True,False
6839,17120,0,,True,False
6840,17121,0,,True,False
6841,17122,0,,True,False
6842,17123,0,,True,False
6843,17124,0,,True,False
6844,17125,0,,True,False
6845,17126,0,,True,False
6846,17127,0,,True,False
6847,17128,0,,True,False
6848,17129,0,,True,False
6849,17130,0,,True,False
6850,17140,0,,True,False
6851,17177,0,,True,False
6852,17201,0,,True,False
6853,17202,0,,True,False
6854,17210,0,,True,False
6855,17211,0,,True,False
6856,17212,0,,True,False
6857,17213,0,,True,False
6858,17214,0,,True,False
6859,17215,0,,True,False
6860,17217,0,,True,False
6861,17219,0,,True,False
6862,17220,0,,True,False
6863,17221,0,,True,False
6864,17222,0,,True,False
6865,17223,0,,True,False
6866,17224,0,,True,False
6867,17225,0,,True,False
6868,17228,0,,True,False
6869,17229,0,,True,False
6870,17231,0,,True,False
6871,17232,0,,True,False
6872,17233,0,,True,False
6873,17235,0,,True,False
6874,17236,0,,True,False
6875,17237,0,,True,False
6876,17238,0,,True,False
6877,17239,0,,True,False
6878,17240,0,,True,False
6879,17241,0,,True,False
6880,17243,0,,True,False
6881,17244,0,,True,False
6882,17246,0,,True,False
6883,17247,0,,True,False
6884,17249,0,,True,False
6885,17250,0,,True,False
6886,17251,0,,True,False
6887,17252,0,,True,False
6888,17253,0,,True,False
6889,17254,0,,True,False
6890,17255,0,,True,False
6891,17256,0,,True,False
6892,17257,0,,True,False
6893,17260,0,,True,False
6894,17261,0,,True,False
6895,17262,0,,True,False
6896,17263,0,,True,False
6897,17264,0,,True,False
6898,17265,0,,True,False
6899,17266,0,,True,False
6900,17267,0,,True,False
6901,17268,0,,True,False
6902,17271,0,,True,False
6903,17272,0,,True,False
6904,17301,0,,True,False
6905,17302,0,,True,False
6906,17303,0,,True,False
6907,17304,0,,True,False
6908,17306,0,,True,False
6909,17307,0,,True,False
6910,17309,0,,True,False
6911,17310,0,,True,False
6912,17311,0,,True,False
6913,17312,0,,True,False
6914,17313,0,,True,False
6915,17314,0,,True,False
6916,17315,0,,True,False
6917,17316,0,,True,False
6918,17317,0,,True,False
6919,17318,0,,True,False
6920,17319,0,,True,False
6921,17320,0,,True,False
6922,17321,0,,True,False
6923,17322,0,,True,False
6924,17323,0,,True,False
6925,17324,0,,True,False
6926,17325,0,,True,False
6927,17327,0,,True,False
6928,17329,0,,True,False
6929,17331,0,,True,False
6930,17332,0,,True,False
6931,17333,0,,True,False
6932,17334,0,,True,False
6933,17335,0,,True,False
6934,17337,0,,True,False
6935,17339,0,,True,False
6936,17340,0,,True,False
6937,17342,0,,True,False
6938,17343,0,,True,False
6939,17344,0,,True,False
6940,17345,0,,True,False
6941,17347,0,,True,False
6942,17349,0,,True,False
6943,17350,0,,True,False
6944,17352,0,,True,False
6945,17353,0,,True,False
6946,17355,0,,True,False
6947,17356,0,,True,False
6948,17358,0,,True,False
6949,17360,0,,True,False
6950,17361,0,,True,False
6951,17362,0,,True,False
6952,17363,0,,True,False
6953,17364,0,,True,False
6954,17365,0,,True,False
6955,17366,0,,True,False
6956,17368,0,,True,False
6957,17370,0,,True,False
6958,17371,0,,True,False
6959,17372,0,,True,False
6960,17375,0,,True,False
6961,17401,0,,True,False
6962,17402,0,,True,False
6963,17403,0,,True,False
6964,17404,0,,True,False
6965,17405,0,,True,False
6966,17406,0,,True,False
6967,17407,0,,True,False
6968,17408,0,,True,False
6969,17501,0,,True,False
6970,17502,0,,True,False
6971,17503,0,,True,False
6972,17504,0,,True,False
6973,17505,0,,True,False
6974,17506,0,,True,False
6975,17507,0,,True,False
6976,17508,0,,True,False
6977,17509,0,,True,False
6978,17512,0,,True,False
6979,17516,0,,True,False
6980,17517,0,,True,False
6981,17518,0,,True,False
6982,17519,0,,True,False
6983,17520,0,,True,False
6984,17521,0,,True,False
6985,17522,0,,True,False
6986,17527,0,,True,False
6987,17528,0,,True,False
6988,17529,0,,True,False
6989,17532,0,,True,False
6990,17533,0,,True,False
6991,17534,0,,True,False
6992,17535,0,,True,False
6993,17536,0,,True,False
6994,17537,0,,True,False
6995,17538,0,,True,False
6996,17540,0,,True,False
6997,17543,0,,True,False
6998,17545,0,,True,False
6999,17547,0,,True,False
7000,17549,0,,True,False
7001,17550,0,,True,False
7002,17551,0,,True,False
7003,17552,0,,True,False
7004,17554,0,,True,False
7005,17555,0,,True,False
7006,17557,0,,True,False
7007,17560,0,,True,False
7008,17562,0,,True,False
7009,17563,0,,True,False
7010,17564,0,,True,False
7011,17565,0,,True,False
7012,17566,0,,True,False
7013,17567,0,,True,False
7014,17568,0,,True,False
7015,17569,0,,True,False
7016,17570,0,,True,False
7017,17572,0,,True,False
7018,17573,0,,True,False
7019,17575,0,,True,False
7020,17576,0,,True,False
7021,17578,0,,True,False
7022,17579,0,,True,False
7023,17580,0,,True,False
7024,17581,0,,True,False
7025,17582,0,,True,False
7026,17584,0,,True,False
7027,17585,0,,True,False
7028,17601,0,,True,False
7029,17602,0,,True,False
7030,17603,0,,True,False
7031,17604,0,,True,False
7032,17605,0,,True,False
7033,17606,0,,True,False
7034,17607,0,,True,False
7035,17608,0,,True,False
7036,17611,0,,True,False
7037,17622,0,,True,False
7038,17699,0,,True,False
7039,17701,0,,True,False
7040,17702,0,,True,False
7041,17703,0,,True,False
7042,17705,0,,True,False
7043,17720,0,,True,False
7044,17721,0,,True,False
7045,17723,0,,True,False
7046,17724,0,,True,False
7047,17726,0,,True,False
7048,17727,0,,True,False
7049,17728,0,,True,False
7050,17729,0,,True,False
7051,17730,0,,True,False
7052,17731,0,,True,False
7053,17735,0,,True,False
7054,17737,0,,True,False
7055,17739,0,,True,False
7056,17740,0,,True,False
7057,17742,0,,True,False
7058,17744,0,,True,False
7059,17745,0,,True,False
7060,17747,0,,True,False
7061,17748,0,,True,False
7062,17749,0,,True,False
7063,17750,0,,True,False
7064,17751,0,,True,False
7065,17752,0,,True,False
7066,17754,0,,True,False
7067,17756,0,,True,False
7068,17758,0,,True,False
7069,17760,0,,True,False
7070,17762,0,,True,False
7071,17763,0,,True,False
7072,17764,0,,True,False
7073,17765,0,,True,False
7074,17768,0,,True,False
7075,17769,0,,True,False
7076,17771,0,,True,False
7077,17772,0,,True,False
7078,17774,0,,True,False
7079,17776,0,,True,False
7080,17777,0,,True,False
7081,17778,0,,True,False
7082,17779,0,,True,False
7083,17801,0,,True,False
7084,17810,0,,True,False
7085,17812,0,,True,False
7086,17813,0,,True,False
7087,17814,0,,True,False
7088,17815,0,,True,False
7089,17820,0,,True,False
7090,17821,0,,True,False
7091,17822,0,,True,False
7092,17823,0,,True,False
7093,17824,0,,True,False
7094,17827,0,,True,False
7095,17829,0,,True,False
7096,17830,0,,True,False
7097,17831,0,,True,False
7098,17832,0,,True,False
7099,17833,0,,True,False
7100,17834,0,,True,False
7101,17835,0,,True,False
7102,17836,0,,True,False
7103,17837,0,,True,False
7104,17840,0,,True,False
7105,17841,0,,True,False
7106,17842,0,,True,False
7107,17843,0,,True,False
7108,17844,0,,True,False
7109,17845,0,,True,False
7110,17846,0,,True,False
7111,17847,0,,True,False
7112,17850,0,,True,False
7113,17851,0,,True,False
7114,17853,0,,True,False
7115,17855,0,,True,False
7116,17856,0,,True,False
7117,17857,0,,True,False
7118,17858,0,,True,False
7119,17859,0,,True,False
7120,17860,0,,True,False
7121,17861,0,,True,False
7122,17862,0,,True,False
7123,17864,0,,True,False
7124,17865,0,,True,False
7125,17866,0,,True,False
7126,17867,0,,True,False
7127,17868,0,,True,False
7128,17870,0,,True,False
7129,17872,0,,True,False
7130,17876,0,,True,False
7131,17877,0,,True,False
7132,17878,0,,True,False
7133,17880,0,,True,False
7134,17881,0,,True,False
7135,17882,0,,True,False
7136,17884,0,,True,False
7137,17885,0,,True,False
7138,17886,0,,True,False
7139,17887,0,,True,False
7140,17888,0,,True,False
7141,17889,0,,True,False
7142,17901,0,,True,False
7143,17920,0,,True,False
7144,17921,0,,True,False
7145,17922,0,,True,False
7146,17923,0,,True,False
7147,17925,0,,True,False
7148,17929,0,,True,False
7149,17930,0,,True,False
7150,17931,0,,True,False
7151,17932,0,,True,False
7152,17933,0,,True,False
7153,17934,0,,True,False
7154,17935,0,,True,False
7155,17936,0,,True,False
7156,17938,0,,True,False
7157,17941,0,,True,False
7158,17943,0,,True,False
7159,17944,0,,True,False
7160,17945,0,,True,False
7161,17946,0,,True,False
7162,17948,0,,True,False
7163,17949,0,,True,False
7164,17951,0,,True,False
7165,17952,0,,True,False
7166,17953,0,,True,False
7167,17954,0,,True,False
7168,17957,0,,True,False
7169,17959,0,,True,False
7170,17960,0,,True,False
7171,17961,0,,True,False
7172,17963,0,,True,False
7173,17964,0,,True,False
7174,17965,0,,True,False
7175,17966,0,,True,False
7176,17967,0,,True,False
7177,17968,0,,True,False
7178,17970,0,,True,False
7179,17972,0,,True,False
7180,17974,0,,True,False
7181,17976,0,,True,False
7182,17978,0,,True,False
7183,17979,0,,True,False
7184,17980,0,,True,False
7185,17981,0,,True,False
7186,17982,0,,True,False
7187,17983,0,,True,False
7188,17985,0,,True,False
7189,18001,0,,True,False
7190,18002,0,,True,False
7191,18003,0,,True,False
7192,18011,0,,True,False
7193,18012,0,,True,False
7194,18013,0,,True,False
7195,18014,0,,True,False
7196,18015,0,,True,False
7197,18016,0,,True,False
7198,18017,0,,True,False
7199,18018,0,,True,False
7200,18020,0,,True,False
7201,18025,0,,True,False
7202,18030,0,,True,False
7203,18031,0,,True,False
7204,18032,0,,True,False
7205,18034,0,,True,False
7206,18035,0,,True,False
7207,18036,0,,True,False
7208,18037,0,,True,False
7209,18038,0,,True,False
7210,18039,0,,True,False
7211,18040,0,,True,False
7212,18041,0,,True,False
7213,18042,0,,True,False
7214,18043,0,,True,False
7215,18044,0,,True,False
7216,18045,0,,True,False
7217,18046,0,,True,False
7218,18049,0,,True,False
7219,18051,0,,True,False
7220,18052,0,,True,False
7221,18053,0,,True,False
7222,18054,0,,True,False
7223,18055,0,,True,False
7224,18056,0,,True,False
7225,18058,0,,True,False
7226,18059,0,,True,False
7227,18060,0,,True,False
7228,18062,0,,True,False
7229,18063,0,,True,False
7230,18064,0,,True,False
7231,18065,0,,True,False
7232,18066,0,,True,False
7233,18067,0,,True,False
7234,18068,0,,True,False
7235,18069,0,,True,False
7236,18070,0,,True,False
7237,18071,0,,True,False
7238,18072,0,,True,False
7239,18073,0,,True,False
7240,18074,0,,True,False
7241,18076,0,,True,False
7242,18077,0,,True,False
7243,18078,0,,True,False
7244,18079,0,,True,False
7245,18080,0,,True,False
7246,18081,0,,True,False
7247,18083,0,,True,False
7248,18084,0,,True,False
7249,18085,0,,True,False
7250,18086,0,,True,False
7251,18087,0,,True,False
7252,18088,0,,True,False
7253,18091,0,,True,False
7254,18092,0,,True,False
7255,18098,0,,True,False
7256,18099,0,,True,False
7257,18101,0,,True,False
7258,18102,0,,True,False
7259,18103,0,,True,False
7260,18104,0,,True,False
7261,18105,0,,True,False
7262,18106,0,,True,False
7263,18109,0,,True,False
7264,18195,0,,True,False
7265,18201,0,,True,False
7266,18202,0,,True,False
7267,18210,0,,True,False
7268,18211,0,,True,False
7269,18212,0,,True,False
7270,18214,0,,True,False
7271,18216,0,,True,False
7272,18218,0,,True,False
7273,18219,0,,True,False
7274,18220,0,,True,False
7275,18221,0,,True,False
7276,18222,0,,True,False
7277,18223,0,,True,False
7278,18224,0,,True,False
7279,18225,0,,True,False
7280,18229,0,,True,False
7281,18230,0,,True,False
7282,18231,0,,True,False
7283,18232,0,,True,False
7284,18234,0,,True,False
7285,18235,0,,True,False
7286,18237,0,,True,False
7287,18239,0,,True,False
7288,18240,0,,True,False
7289,18241,0,,True,False
7290,18242,0,,True,False
7291,18244,0,,True,False
7292,18245,0,,True,False
7293,18246,0,,True,False
7294,18247,0,,True,False
7295,18248,0,,True,False
7296,18249,0,,True,False
7297,18250,0,,True,False
7298,18251,0,,True,False
7299,18252,0,,True,False
7300,18254,0,,True,False
7301,18255,0,,True,False
7302,18256,0,,True,False
7303,18301,0,,True,False
7304,18302,0,,True,False
7305,18320,0,,True,False
7306,18321,0,,True,False
7307,18322,0,,True,False
7308,18323,0,,True,False
7309,18324,0,,True,False
7310,18325,0,,True,False
7311,18326,0,,True,False
7312,18327,0,,True,False
7313,18328,0,,True,False
7314,18330,0,,True,False
7315,18331,0,,True,False
7316,18332,0,,True,False
7317,18333,0,,True,False
7318,18334,0,,True,False
7319,18335,0,,True,False
7320,18336,0,,True,False
7321,18337,0,,True,False
7322,18340,0,,True,False
7323,18341,0,,True,False
7324,18342,0,,True,False
7325,18343,0,,True,False
7326,18344,0,,True,False
7327,18346,0,,True,False
7328,18347,0,,True,False
7329,18348,0,,True,False
7330,18349,0,,True,False
7331,18350,0,,True,False
7332,18351,0,,True,False
7333,18352,0,,True,False
7334,18353,0,,True,False
7335,18354,0,,True,False
7336,18355,0,,True,False
7337,18356,0,,True,False
7338,18357,0,,True,False
7339,18360,0,,True,False
7340,18370,0,,True,False
7341,18371,0,,True,False
7342,18372,0,,True,False
7343,18403,0,,True,False
7344,18405,0,,True,False
7345,18407,0,,True,False
7346,18410,0,,True,False
7347,18411,0,,True,False
7348,18413,0,,True,False
7349,18414,0,,True,False
7350,18415,0,,True,False
7351,18416,0,,True,False
7352,18417,0,,True,False
7353,18419,0,,True,False
7354,18420,0,,True,False
7355,18421,0,,True,False
7356,18424,0,,True,False
7357,18425,0,,True,False
7358,18426,0,,True,False
7359,18427,0,,True,False
7360,18428,0,,True,False
7361,18430,0,,True,False
7362,18431,0,,True,False
7363,18433,0,,True,False
7364,18434,0,,True,False
7365,18435,0,,True,False
7366,18436,0,,True,False
7367,18437,0,,True,False
7368,18438,0,,True,False
7369,18439,0,,True,False
7370,18440,0,,True,False
7371,18441,0,,True,False
7372,18443,0,,True,False
7373,18444,0,,True,False
7374,18445,0,,True,False
7375,18446,0,,True,False
7376,18447,0,,True,False
7377,18448,0,,True,False
7378,18449,0,,True,False
7379,18451,0,,True,False
7380,18452,0,,True,False
7381,18453,0,,True,False
7382,18454,0,,True,False
7383,18455,0,,True,False
7384,18456,0,,True,False
7385,18457,0,,True,False
7386,18458,0,,True,False
7387,18459,0,,True,False
7388,18460,0,,True,False
7389,18461,0,,True,False
7390,18462,0,,True,False
7391,18463,0,,True,False
7392,18464,0,,True,False
7393,18465,0,,True,False
7394,18466,0,,True,False
7395,18469,0,,True,False
7396,18470,0,,True,False
7397,18471,0,,True,False
7398,18472,0,,True,False
7399,18473,0,,True,False
7400,18501,0,,True,False
7401,18502,0,,True,False
7402,18503,0,,True,False
7403,18504,0,,True,False
7404,18505,0,,True,False
7405,18507,0,,True,False
7406,18508,0,,True,False
7407,18509,0,,True,False
7408,18510,0,,True,False
7409,18512,0,,True,False
7410,18515,0,,True,False
7411,18517,0,,True,False
7412,18518,0,,True,False
7413,18519,0,,True,False
7414,18540,0,,True,False
7415,18577,0,,True,False
7416,18601,0,,True,False
7417,18602,0,,True,False
7418,18603,0,,True,False
7419,18610,0,,True,False
7420,18611,0,,True,False
7421,18612,0,,True,False
7422,18614,0,,True,False
7423,18615,0,,True,False
7424,18616,0,,True,False
7425,18617,0,,True,False
7426,18618,0,,True,False
7427,18619,0,,True,False
7428,18621,0,,True,False
7429,18622,0,,True,False
7430,18623,0,,True,False
7431,18624,0,,True,False
7432,18625,0,,True,False
7433,18626,0,,True,False
7434,18627,0,,True,False
7435,18628,0,,True,False
7436,18629,0,,True,False
7437,18630,0,,True,False
7438,18631,0,,True,False
7439,18632,0,,True,False
7440,18634,0,,True,False
7441,18635,0,,True,False
7442,18636,0,,True,False
7443,18640,0,,True,False
7444,18641,0,,True,False
7445,18642,0,,True,False
7446,18643,0,,True,False
7447,18644,0,,True,False
7448,18651,0,,True,False
7449,18653,0,,True,False
7450,18654,0,,True,False
7451,18655,0,,True,False
7452,18656,0,,True,False
7453,18657,0,,True,False
7454,18660,0,,True,False
7455,18661,0,,True,False
7456,18701,0,,True,False
7457,18702,0,,True,False
7458,18703,0,,True,False
7459,18704,0,,True,False
7460,18705,0,,True,False
7461,18706,0,,True,False
7462,18707,0,,True,False
7463,18708,0,,True,False
7464,18709,0,,True,False
7465,18710,0,,True,False
7466,18711,0,,True,False
7467,18762,0,,True,False
7468,18764,0,,True,False
7469,18765,0,,True,False
7470,18766,0,,True,False
7471,18767,0,,True,False
7472,18769,0,,True,False
7473,18773,0,,True,False
7474,18801,0,,True,False
7475,18810,0,,True,False
7476,18812,0,,True,False
7477,18813,0,,True,False
7478,18814,0,,True,False
7479,18815,0,,True,False
7480,18816,0,,True,False
7481,18817,0,,True,False
7482,18818,0,,True,False
7483,18820,0,,True,False
7484,18821,0,,True,False
7485,18822,0,,True,False
7486,18823,0,,True,False
7487,18824,0,,True,False
7488,18825,0,,True,False
7489,18826,0,,True,False
7490,18827,0,,True,False
7491,18828,0,,True,False
7492,18829,0,,True,False
7493,18830,0,,True,False
7494,18831,0,,True,False
7495,18832,0,,True,False
7496,18833,0,,True,False
7497,18834,0,,True,False
7498,18837,0,,True,False
7499,18840,0,,True,False
7500,18842,0,,True,False
7501,18843,0,,True,False
7502,18844,0,,True,False
7503,18845,0,,True,False
7504,18846,0,,True,False
7505,18847,0,,True,False
7506,18848,0,,True,False
7507,18850,0,,True,False
7508,18851,0,,True,False
7509,18853,0,,True,False
7510,18854,0,,True,False
7511,18901,0,,True,False
7512,18902,0,,True,False
7513,18910,0,,True,False
7514,18911,0,,True,False
7515,18912,0,,True,False
7516,18913,0,,True,False
7517,18914,0,,True,False
7518,18915,0,,True,False
7519,18916,0,,True,False
7520,18917,0,,True,False
7521,18918,0,,True,False
7522,18920,0,,True,False
7523,18921,0,,True,False
7524,18922,0,,True,False
7525,18923,0,,True,False
7526,18925,0,,True,False
7527,18927,0,,True,False
7528,18928,0,,True,False
7529,18929,0,,True,False
7530,18930,0,,True,False
7531,18931,0,,True,False
7532,18932,0,,True,False
7533,18933,0,,True,False
7534,18934,0,,True,False
7535,18935,0,,True,False
7536,18936,0,,True,False
7537,18938,0,,True,False
7538,18940,0,,True,False
7539,18942,0,,True,False
7540,18943,0,,True,False
7541,18944,0,,True,False
7542,18946,0,,True,False
7543,18947,0,,True,False
7544,18949,0,,True,False
7545,18950,0,,True,False
7546,18951,0,,True,False
7547,18953,0,,True,False
7548,18954,0,,True,False
7549,18955,0,,True,False
7550,18956,0,,True,False
7551,18957,0,,True,False
7552,18958,0,,True,False
7553,18960,0,,True,False
7554,18962,0,,True,False
7555,18963,0,,True,False
7556,18964,0,,True,False
7557,18966,0,,True,False
7558,18968,0,,True,False
7559,18969,0,,True,False
7560,18970,0,,True,False
7561,18971,0,,True,False
7562,18972,0,,True,False
7563,18974,0,,True,False
7564,18976,0,,True,False
7565,18977,0,,True,False
7566,18979,0,,True,False
7567,18980,0,,True,False
7568,18981,0,,True,False
7569,18991,0,,True,False
7570,19001,0,,True,False
7571,19002,0,,True,False
7572,19003,0,,True,False
7573,19004,0,,True,False
7574,19006,0,,True,False
7575,19007,0,,True,False
7576,19008,0,,True,False
7577,19009,0,,True,False
7578,19010,0,,True,False
7579,19012,0,,True,False
7580,19013,0,,True,False
7581,19014,0,,True,False
7582,19015,0,,True,False
7583,19016,0,,True,False
7584,19017,0,,True,False
7585,19018,0,,True,False
7586,19019,0,,True,False
7587,19020,0,,True,False
7588,19021,0,,True,False
7589,19022,0,,True,False
7590,19023,0,,True,False
7591,19025,0,,True,False
7592,19026,0,,True,False
7593,19027,0,,True,False
7594,19028,0,,True,False
7595,19029,0,,True,False
7596,19030,0,,True,False
7597,19031,0,,True,False
7598,19032,0,,True,False
7599,19033,0,,True,False
7600,19034,0,,True,False
7601,19035,0,,True,False
7602,19036,0,,True,False
7603,19037,0,,True,False
7604,19038,0,,True,False
7605,19039,0,,True,False
7606,19040,0,,True,False
7607,19041,0,,True,False
7608,19043,0,,True,False
7609,19044,0,,True,False
7610,19046,0,,True,False
7611,19047,0,,True,False
7612,19048,0,,True,False
7613,19049,0,,True,False
7614,19050,0,,True,False
7615,19052,0,,True,False
7616,19053,0,,True,False
7617,19054,0,,True,False
7618,19055,0,,True,False
7619,19056,0,,True,False
7620,19057,0,,True,False
7621,19058,0,,True,False
7622,19060,0,,True,False
7623,19061,0,,True,False
7624,19063,0,,True,False
7625,19064,0,,True,False
7626,19065,0,,True,False
7627,19066,0,,True,False
7628,19067,0,,True,False
7629,19070,0,,True,False
7630,19072,0,,True,False
7631,19073,0,,True,False
7632,19074,0,,True,False
7633,19075,0,,True,False
7634,19076,0,,True,False
7635,19078,0,,True,False
7636,19079,0,,True,False
7637,19081,0,,True,False
7638,19082,0,,True,False
7639,19083,0,,True,False
7640,19085,0,,True,False
7641,19086,0,,True,False
7642,19087,0,,True,False
7643,19090,0,,True,False
7644,19091,0,,True,False
7645,19092,0,,True,False
7646,19093,0,,True,False
7647,19094,0,,True,False
7648,19095,0,,True,False
7649,19096,0,,True,False
7650,19098,0,,True,False
7651,19099,0,,True,False
7652,19101,0,,True,False
7653,19102,0,,True,False
7654,19103,0,,True,False
7655,19104,0,,True,False
7656,19105,0,,True,False
7657,19106,0,,True,False
7658,19107,0,,True,False
7659,19108,0,,True,False
7660,19109,0,,True,False
7661,19110,0,,True,False
7662,19111,0,,True,False
7663,19112,0,,True,False
7664,19113,0,,True,False
7665,19114,0,,True,False
7666,19115,0,,True,False
7667,19116,0,,True,False
7668,19118,0,,True,False
7669,19119,0,,True,False
7670,19120,0,,True,False
7671,19121,0,,True,False
7672,19122,0,,True,False
7673,19123,0,,True,False
7674,19124,0,,True,False
7675,19125,0,,True,False
7676,19126,0,,True,False
7677,19127,0,,True,False
7678,19128,0,,True,False
7679,19129,0,,True,False
7680,19130,0,,True,False
7681,19131,0,,True,False
7682,19132,0,,True,False
7683,19133,0,,True,False
7684,19134,0,,True,False
7685,19135,0,,True,False
7686,19136,0,,True,False
7687,19137,0,,True,False
7688,19138,0,,True,False
7689,19139,0,,True,False
7690,19140,0,,True,False
7691,19141,0,,True,False
7692,19142,0,,True,False
7693,19143,0,,True,False
7694,19144,0,,True,False
7695,19145,0,,True,False
7696,19146,0,,True,False
7697,19147,0,,True,False
7698,19148,0,,True,False
7699,19149,0,,True,False
7700,19150,0,,True,False
7701,19151,0,,True,False
7702,19152,0,,True,False
7703,19153,0,,True,False
7704,19154,0,,True,False
7705,19155,0,,True,False
7706,19160,0,,True,False
7707,19161,0,,True,False
7708,19162,0,,True,False
7709,19170,0,,True,False
7710,19171,0,,True,False
7711,19172,0,,True,False
7712,19173,0,,True,False
7713,19175,0,,True,False
7714,19176,0,,True,False
7715,19177,0,,True,False
7716,19178,0,,True,False
7717,19179,0,,True,False
7718,19181,0,,True,False
7719,19182,0,,True,False
7720,19183,0,,True,False
7721,19184,0,,True,False
7722,19185,0,,True,False
7723,19187,0,,True,False
7724,19188,0,,True,False
7725,19190,0,,True,False
7726,19191,0,,True,False
7727,19192,0,,True,False
7728,19193,0,,True,False
7729,19194,0,,True,False
7730,19195,0,,True,False
7731,19196,0,,True,False
7732,19197,0,,True,False
7733,19244,0,,True,False
7734,19255,0,,True,False
7735,19301,0,,True,False
7736,19310,0,,True,False
7737,19311,0,,True,False
7738,19312,0,,True,False
7739,19316,0,,True,False
7740,19317,0,,True,False
7741,19318,0,,True,False
7742,19319,0,,True,False
7743,19320,0,,True,False
7744,19330,0,,True,False
7745,19331,0,,True,False
7746,19333,0,,True,False
7747,19335,0,,True,False
7748,19339,0,,True,False
7749,19340,0,,True,False
7750,19341,0,,True,False
7751,19342,0,,True,False
7752,19343,0,,True,False
7753,19344,0,,True,False
7754,19345,0,,True,False
7755,19346,0,,True,False
7756,19347,0,,True,False
7757,19348,0,,True,False
7758,19350,0,,True,False
7759,19351,0,,True,False
7760,19352,0,,True,False
7761,19353,0,,True,False
7762,19354,0,,True,False
7763,19355,0,,True,False
7764,19357,0,,True,False
7765,19358,0,,True,False
7766,19360,0,,True,False
7767,19362,0,,True,False
7768,19363,0,,True,False
