,lat,lon,radius,region,num_results,checked_this_month
5472,33.87152,-114.9582,14.7,Lower 48,0,False
5473,33.7487,-114.92804,14.7,Lower 48,0,False
5474,33.62585,-114.89798,14.7,Lower 48,0,False
5475,33.50298,-114.868,14.7,Lower 48,0,False
5476,33.38007,-114.83813,14.7,Lower 48,0,False
5477,33.25713,-114.80834,14.7,Lower 48,0,False
5478,33.13417,-114.77865,14.7,Lower 48,0,False
5479,33.01117,-114.74905,14.7,Lower 48,0,False
5480,32.88815,-114.71955,14.7,Lower 48,0,False
5481,32.76509,-114.69013,14.7,Lower 48,0,False
5482,32.642,-114.6608,14.7,Lower 48,0,False
5483,32.51888,-114.63157,14.7,Lower 48,0,False
5484,32.39573,-114.60243,14.7,Lower 48,0,False
5485,49.01579,-119.42533,14.7,Lower 48,0,False
5486,48.8922,-119.37929,14.7,Lower 48,0,False
5487,48.76865,-119.33343,14.7,Lower 48,0,False
5488,48.64516,-119.28775,14.7,Lower 48,0,False
5489,48.52171,-119.24225,14.7,Lower 48,0,False
5490,48.3983,-119.19692,14.7,Lower 48,0,False
5491,48.27495,-119.15176,14.7,Lower 48,0,False
5492,48.15163,-119.10678,14.7,Lower 48,0,False
5493,48.02836,-119.06196,14.7,Lower 48,0,False
5494,47.90513,-119.01732,14.7,Lower 48,0,False
5495,47.78195,-118.97285,14.7,Lower 48,0,False
5496,47.6588,-118.92854,14.7,Lower 48,0,False
5497,47.5357,-118.8844,14.7,Lower 48,0,False
5498,47.41263,-118.84043,14.7,Lower 48,0,False
5499,47.2896,-118.79662,14.7,Lower 48,0,False
5500,47.16661,-118.75298,14.7,Lower 48,0,False
5501,47.04366,-118.7095,14.7,Lower 48,0,False
5502,46.92074,-118.66618,14.7,Lower 48,0,False
5503,46.79785,-118.62302,14.7,Lower 48,0,False
5504,46.675,-118.58003,14.7,Lower 48,0,False
5505,46.55219,-118.53719,14.7,Lower 48,0,False
5506,46.4294,-118.49452,14.7,Lower 48,0,False
5507,46.30665,-118.452,14.7,Lower 48,0,False
5508,46.18393,-118.40964,14.7,Lower 48,0,False
5509,46.06124,-118.36744,14.7,Lower 48,0,False
5510,45.93857,-118.32539,14.7,Lower 48,0,False
5511,45.81594,-118.2835,14.7,Lower 48,0,False
5512,45.69333,-118.24176,14.7,Lower 48,0,False
5513,45.57075,-118.20018,14.7,Lower 48,0,False
5514,45.4482,-118.15875,14.7,Lower 48,0,False
5515,45.32567,-118.11747,14.7,Lower 48,0,False
5516,45.20317,-118.07634,14.7,Lower 48,0,False
5517,45.08069,-118.03536,14.7,Lower 48,0,False
5518,44.95823,-117.99452,14.7,Lower 48,0,False
5519,44.8358,-117.95384,14.7,Lower 48,0,False
5520,44.71339,-117.91331,14.7,Lower 48,0,False
5521,44.591,-117.87292,14.7,Lower 48,0,False
5522,44.46863,-117.83267,14.7,Lower 48,0,False
5523,44.34628,-117.79258,14.7,Lower 48,0,False
5524,44.22395,-117.75262,14.7,Lower 48,0,False
5525,44.10164,-117.71281,14.7,Lower 48,0,False
5526,43.97934,-117.67315,14.7,Lower 48,0,False
5527,43.85706,-117.63362,14.7,Lower 48,0,False
5528,43.7348,-117.59424,14.7,Lower 48,0,False
5529,43.61255,-117.555,14.7,Lower 48,0,False
5530,43.49032,-117.5159,14.7,Lower 48,0,False
5531,43.36811,-117.47693,14.7,Lower 48,0,False
5532,43.2459,-117.43811,14.7,Lower 48,0,False
5533,43.12371,-117.39942,14.7,Lower 48,0,False
5534,43.00154,-117.36087,14.7,Lower 48,0,False
5535,42.87937,-117.32246,14.7,Lower 48,0,False
5536,42.75722,-117.28418,14.7,Lower 48,0,False
5537,42.63507,-117.24604,14.7,Lower 48,0,False
5538,42.51294,-117.20803,14.7,Lower 48,0,False
5539,42.39081,-117.17015,14.7,Lower 48,0,False
5540,42.26869,-117.13241,14.7,Lower 48,0,False
5541,42.14659,-117.0948,14.7,Lower 48,0,False
5542,42.02449,-117.05732,14.7,Lower 48,0,False
5543,41.90239,-117.01997,14.7,Lower 48,0,False
5544,41.7803,-116.98275,14.7,Lower 48,0,False
5545,41.65822,-116.94567,14.7,Lower 48,0,False
5546,41.53614,-116.90871,14.7,Lower 48,0,False
5547,41.41407,-116.87187,14.7,Lower 48,0,False
5548,41.292,-116.83517,14.7,Lower 48,0,False
5549,41.16994,-116.79859,14.7,Lower 48,0,False
5550,41.04787,-116.76214,14.7,Lower 48,0,False
5551,40.92581,-116.72581,14.7,Lower 48,0,False
5552,40.80375,-116.68961,14.7,Lower 48,0,False
5553,40.68169,-116.65354,14.7,Lower 48,0,False
5554,40.55964,-116.61758,14.7,Lower 48,0,False
5555,40.43758,-116.58175,14.7,Lower 48,0,False
5556,40.31552,-116.54604,14.7,Lower 48,0,False
5557,40.19346,-116.51046,14.7,Lower 48,0,False
5558,40.0714,-116.47499,14.7,Lower 48,0,False
5559,39.94933,-116.43965,14.7,Lower 48,0,False
5560,39.82726,-116.40442,14.7,Lower 48,0,False
5561,39.70519,-116.36932,14.7,Lower 48,0,False
5562,39.58312,-116.33433,14.7,Lower 48,0,False
5563,39.46104,-116.29947,14.7,Lower 48,0,False
5564,39.33895,-116.26472,14.7,Lower 48,0,False
5565,39.21686,-116.23008,14.7,Lower 48,0,False
5566,39.09476,-116.19557,14.7,Lower 48,0,False
5567,38.97266,-116.16116,14.7,Lower 48,0,False
5568,38.85055,-116.12688,14.7,Lower 48,0,False
5569,38.72843,-116.09271,14.7,Lower 48,0,False
5570,38.6063,-116.05865,14.7,Lower 48,0,False
5571,38.48417,-116.02471,14.7,Lower 48,0,False
5572,38.36202,-115.99088,14.7,Lower 48,0,False
5573,38.23987,-115.95716,14.7,Lower 48,0,False
5574,38.1177,-115.92355,14.7,Lower 48,0,False
5575,37.99552,-115.89006,14.7,Lower 48,0,False
5576,37.87334,-115.85667,14.7,Lower 48,0,False
5577,37.75114,-115.8234,14.7,Lower 48,0,False
5578,37.62892,-115.79024,14.7,Lower 48,0,False
5579,37.5067,-115.75718,14.7,Lower 48,0,False
5580,37.38446,-115.72423,14.7,Lower 48,0,False
5581,37.26221,-115.6914,14.7,Lower 48,0,False
5582,37.13994,-115.65867,14.7,Lower 48,0,False
5583,37.01766,-115.62604,14.7,Lower 48,0,False
5584,36.89536,-115.59352,14.7,Lower 48,0,False
5585,36.77305,-115.56111,14.7,Lower 48,0,False
5586,36.65072,-115.52881,14.7,Lower 48,0,False
5587,36.52837,-115.49661,14.7,Lower 48,0,False
5588,36.40601,-115.46451,14.7,Lower 48,0,False
5589,36.28363,-115.43252,14.7,Lower 48,0,False
5590,36.16123,-115.40063,14.7,Lower 48,0,False
5591,36.03881,-115.36885,14.7,Lower 48,0,False
5592,35.91637,-115.33717,14.7,Lower 48,0,False
5593,35.79392,-115.30558,14.7,Lower 48,0,False
5594,35.67144,-115.2741,14.7,Lower 48,0,False
5595,35.54894,-115.24273,14.7,Lower 48,0,False
5596,35.42642,-115.21145,14.7,Lower 48,0,False
5597,35.30388,-115.18027,14.7,Lower 48,0,False
5598,35.18131,-115.14919,14.7,Lower 48,0,False
5599,35.05873,-115.11821,14.7,Lower 48,0,False
5600,34.93612,-115.08733,14.7,Lower 48,0,False
5601,34.81348,-115.05655,14.7,Lower 48,0,False
5602,34.69083,-115.02586,14.7,Lower 48,0,False
5603,34.56815,-114.99527,14.7,Lower 48,0,False
5604,34.44544,-114.96479,14.7,Lower 48,0,False
5605,34.32271,-114.93439,14.7,Lower 48,0,False
5606,34.19996,-114.9041,14.7,Lower 48,0,False
5607,34.07717,-114.8739,14.7,Lower 48,0,False
5608,33.95437,-114.84379,14.7,Lower 48,0,False
5609,33.83153,-114.81378,14.7,Lower 48,0,False
5610,33.70866,-114.78386,14.7,Lower 48,0,False
5611,33.58577,-114.75404,14.7,Lower 48,0,False
5612,33.46285,-114.72431,14.7,Lower 48,0,False
5613,33.3399,-114.69467,14.7,Lower 48,0,False
5614,33.21692,-114.66512,14.7,Lower 48,0,False
5615,33.09391,-114.63567,14.7,Lower 48,0,False
5616,32.97087,-114.60631,14.7,Lower 48,0,False
5617,32.8478,-114.57704,14.7,Lower 48,0,False
5618,32.7247,-114.54786,14.7,Lower 48,0,False
5619,32.60157,-114.51877,14.7,Lower 48,0,False
5620,32.4784,-114.48977,14.7,Lower 48,0,False
5621,32.35521,-114.46086,14.7,Lower 48,0,False
5622,48.9808,-119.24362,14.7,Lower 48,0,False
5623,48.85717,-119.19796,14.7,Lower 48,0,False
5624,48.73359,-119.15248,14.7,Lower 48,0,False
5625,48.61005,-119.10717,14.7,Lower 48,0,False
5626,48.48656,-119.06204,14.7,Lower 48,0,False
5627,48.36311,-119.01708,14.7,Lower 48,0,False
5628,48.23971,-118.97229,14.7,Lower 48,0,False
5629,48.11636,-118.92767,14.7,Lower 48,0,False
5630,47.99305,-118.88322,14.7,Lower 48,0,False
5631,47.86978,-118.83894,14.7,Lower 48,0,False
5632,47.74655,-118.79482,14.7,Lower 48,0,False
5633,47.62337,-118.75088,14.7,Lower 48,0,False
5634,47.50022,-118.7071,14.7,Lower 48,0,False
5635,47.37711,-118.66348,14.7,Lower 48,0,False
5636,47.25404,-118.62003,14.7,Lower 48,0,False
5637,47.13101,-118.57674,14.7,Lower 48,0,False
5638,47.00801,-118.53362,14.7,Lower 48,0,False
5639,46.88505,-118.49065,14.7,Lower 48,0,False
5640,46.76213,-118.44785,14.7,Lower 48,0,False
5641,46.63924,-118.4052,14.7,Lower 48,0,False
5642,46.51638,-118.36272,14.7,Lower 48,0,False
5643,46.39356,-118.32039,14.7,Lower 48,0,False
5644,46.27076,-118.27822,14.7,Lower 48,0,False
5645,46.148,-118.2362,14.7,Lower 48,0,False
5646,46.02527,-118.19435,14.7,Lower 48,0,False
5647,45.90256,-118.15264,14.7,Lower 48,0,False
5648,45.77989,-118.11109,14.7,Lower 48,0,False
5649,45.65724,-118.06969,14.7,Lower 48,0,False
5650,45.53462,-118.02844,14.7,Lower 48,0,False
5651,45.41203,-117.98735,14.7,Lower 48,0,False
5652,45.28946,-117.9464,14.7,Lower 48,0,False
5653,45.16691,-117.90561,14.7,Lower 48,0,False
5654,45.04439,-117.86496,14.7,Lower 48,0,False
5655,44.92189,-117.82446,14.7,Lower 48,0,False
5656,44.79942,-117.78411,14.7,Lower 48,0,False
5657,44.67697,-117.7439,14.7,Lower 48,0,False
5658,44.55454,-117.70384,14.7,Lower 48,0,False
5659,44.43213,-117.66393,14.7,Lower 48,0,False
5660,44.30973,-117.62416,14.7,Lower 48,0,False
5661,44.18736,-117.58453,14.7,Lower 48,0,False
5662,44.06501,-117.54504,14.7,Lower 48,0,False
5663,43.94267,-117.5057,14.7,Lower 48,0,False
5664,43.82035,-117.4665,14.7,Lower 48,0,False
5665,43.69805,-117.42743,14.7,Lower 48,0,False
5666,43.57576,-117.38851,14.7,Lower 48,0,False
5667,43.45349,-117.34972,14.7,Lower 48,0,False
5668,43.33123,-117.31108,14.7,Lower 48,0,False
5669,43.20899,-117.27257,14.7,Lower 48,0,False
5670,43.08676,-117.2342,14.7,Lower 48,0,False
5671,42.96454,-117.19596,14.7,Lower 48,0,False
5672,42.84233,-117.15786,14.7,Lower 48,0,False
5673,42.72013,-117.11989,14.7,Lower 48,0,False
5674,42.59795,-117.08206,14.7,Lower 48,0,False
5675,42.47577,-117.04436,14.7,Lower 48,0,False
5676,42.35361,-117.00679,14.7,Lower 48,0,False
5677,42.23145,-116.96935,14.7,Lower 48,0,False
5678,42.1093,-116.93205,14.7,Lower 48,0,False
5679,41.98716,-116.89487,14.7,Lower 48,0,False
5680,41.86502,-116.85783,14.7,Lower 48,0,False
5681,41.74289,-116.82091,14.7,Lower 48,0,False
5682,41.62077,-116.78412,14.7,Lower 48,0,False
5683,41.49865,-116.74746,14.7,Lower 48,0,False
5684,41.37653,-116.71093,14.7,Lower 48,0,False
5685,41.25442,-116.67453,14.7,Lower 48,0,False
5686,41.13232,-116.63824,14.7,Lower 48,0,False
5687,41.01021,-116.60209,14.7,Lower 48,0,False
5688,40.88811,-116.56606,14.7,Lower 48,0,False
5689,40.76601,-116.53015,14.7,Lower 48,0,False
5690,40.64391,-116.49437,14.7,Lower 48,0,False
5691,40.52181,-116.4587,14.7,Lower 48,0,False
5692,40.39971,-116.42316,14.7,Lower 48,0,False
5693,40.27761,-116.38775,14.7,Lower 48,0,False
5694,40.1555,-116.35245,14.7,Lower 48,0,False
5695,40.0334,-116.31727,14.7,Lower 48,0,False
5696,39.91129,-116.28221,14.7,Lower 48,0,False
5697,39.78918,-116.24728,14.7,Lower 48,0,False
5698,39.66707,-116.21246,14.7,Lower 48,0,False
5699,39.54495,-116.17775,14.7,Lower 48,0,False
5700,39.42283,-116.14317,14.7,Lower 48,0,False
5701,39.3007,-116.1087,14.7,Lower 48,0,False
5702,39.17857,-116.07435,14.7,Lower 48,0,False
5703,39.05643,-116.04011,14.7,Lower 48,0,False
5704,38.93429,-116.00599,14.7,Lower 48,0,False
5705,38.81213,-115.97198,14.7,Lower 48,0,False
5706,38.68997,-115.93809,14.7,Lower 48,0,False
5707,38.5678,-115.90431,14.7,Lower 48,0,False
5708,38.44562,-115.87064,14.7,Lower 48,0,False
5709,38.32344,-115.83708,14.7,Lower 48,0,False
5710,38.20124,-115.80364,14.7,Lower 48,0,False
5711,38.07903,-115.7703,14.7,Lower 48,0,False
5712,37.95681,-115.73708,14.7,Lower 48,0,False
5713,37.83458,-115.70396,14.7,Lower 48,0,False
5714,37.71234,-115.67096,14.7,Lower 48,0,False
5715,37.59009,-115.63806,14.7,Lower 48,0,False
5716,37.46782,-115.60528,14.7,Lower 48,0,False
5717,37.34554,-115.5726,14.7,Lower 48,0,False
5718,37.22324,-115.54002,14.7,Lower 48,0,False
5719,37.10093,-115.50756,14.7,Lower 48,0,False
5720,36.97861,-115.4752,14.7,Lower 48,0,False
5721,36.85627,-115.44295,14.7,Lower 48,0,False
5722,36.73391,-115.4108,14.7,Lower 48,0,False
5723,36.61154,-115.37875,14.7,Lower 48,0,False
5724,36.48915,-115.34682,14.7,Lower 48,0,False
5725,36.36674,-115.31498,14.7,Lower 48,0,False
5726,36.24432,-115.28325,14.7,Lower 48,0,False
5727,36.12188,-115.25162,14.7,Lower 48,0,False
5728,35.99942,-115.22009,14.7,Lower 48,0,False
5729,35.87694,-115.18866,14.7,Lower 48,0,False
5730,35.75444,-115.15734,14.7,Lower 48,0,False
5731,35.63191,-115.12611,14.7,Lower 48,0,False
5732,35.50937,-115.09499,14.7,Lower 48,0,False
5733,35.38681,-115.06396,14.7,Lower 48,0,False
5734,35.26422,-115.03304,14.7,Lower 48,0,False
5735,35.14162,-115.00221,14.7,Lower 48,0,False
5736,35.01899,-114.97148,14.7,Lower 48,0,False
5737,34.89633,-114.94085,14.7,Lower 48,0,False
5738,34.77366,-114.91031,14.7,Lower 48,0,False
5739,34.65096,-114.87988,14.7,Lower 48,0,False
5740,34.52824,-114.84953,14.7,Lower 48,0,False
5741,34.40549,-114.81929,14.7,Lower 48,0,False
5742,34.28271,-114.78915,14.7,Lower 48,0,False
5743,34.15991,-114.7591,14.7,Lower 48,0,False
5744,34.03709,-114.72914,14.7,Lower 48,0,False
5745,33.91424,-114.69928,14.7,Lower 48,0,False
5746,33.79136,-114.66951,14.7,Lower 48,0,False
5747,33.66845,-114.63983,14.7,Lower 48,0,False
5748,33.54551,-114.61025,14.7,Lower 48,0,False
5749,33.42255,-114.58076,14.7,Lower 48,0,False
5750,33.29955,-114.55136,14.7,Lower 48,0,False
5751,33.17653,-114.52205,14.7,Lower 48,0,False
5752,33.05348,-114.49284,14.7,Lower 48,0,False
5753,32.93039,-114.46371,14.7,Lower 48,0,False
5754,32.80728,-114.43468,14.7,Lower 48,0,False
5755,32.68413,-114.40573,14.7,Lower 48,0,False
5756,32.56095,-114.37688,14.7,Lower 48,0,False
5757,32.43775,-114.34811,14.7,Lower 48,0,False
5758,32.3145,-114.31944,14.7,Lower 48,0,False
5759,49.06931,-119.10757,14.7,Lower 48,0,False
5760,48.94559,-119.06212,14.7,Lower 48,0,False
5761,48.82192,-119.01683,14.7,Lower 48,0,False
5762,48.69829,-118.97172,14.7,Lower 48,0,False
5763,48.57471,-118.92678,14.7,Lower 48,0,False
5764,48.45118,-118.88202,14.7,Lower 48,0,False
5765,48.32769,-118.83743,14.7,Lower 48,0,False
5766,48.20426,-118.793,14.7,Lower 48,0,False
5767,48.08086,-118.74875,14.7,Lower 48,0,False
5768,47.95751,-118.70467,14.7,Lower 48,0,False
5769,47.8342,-118.66075,14.7,Lower 48,0,False
5770,47.71093,-118.617,14.7,Lower 48,0,False
5771,47.58771,-118.57341,14.7,Lower 48,0,False
5772,47.46452,-118.52999,14.7,Lower 48,0,False
5773,47.34137,-118.48673,14.7,Lower 48,0,False
5774,47.21826,-118.44364,14.7,Lower 48,0,False
5775,47.09519,-118.4007,14.7,Lower 48,0,False
5776,46.97215,-118.35793,14.7,Lower 48,0,False
5777,46.84915,-118.31532,14.7,Lower 48,0,False
5778,46.72619,-118.27287,14.7,Lower 48,0,False
5779,46.60326,-118.23057,14.7,Lower 48,0,False
5780,46.48036,-118.18843,14.7,Lower 48,0,False
5781,46.35749,-118.14645,14.7,Lower 48,0,False
5782,46.23466,-118.10463,14.7,Lower 48,0,False
5783,46.11185,-118.06296,14.7,Lower 48,0,False
5784,45.98908,-118.02144,14.7,Lower 48,0,False
5785,45.86634,-117.98008,14.7,Lower 48,0,False
5786,45.74362,-117.93887,14.7,Lower 48,0,False
5787,45.62093,-117.89781,14.7,Lower 48,0,False
5788,45.49827,-117.8569,14.7,Lower 48,0,False
5789,45.37564,-117.81614,14.7,Lower 48,0,False
5790,45.25303,-117.77553,14.7,Lower 48,0,False
5791,45.13044,-117.73507,14.7,Lower 48,0,False
5792,45.00788,-117.69475,14.7,Lower 48,0,False
5793,44.88534,-117.65458,14.7,Lower 48,0,False
5794,44.76283,-117.61456,14.7,Lower 48,0,False
5795,44.64034,-117.57468,14.7,Lower 48,0,False
5796,44.51786,-117.53495,14.7,Lower 48,0,False
5797,44.39541,-117.49536,14.7,Lower 48,0,False
5798,44.27298,-117.45592,14.7,Lower 48,0,False
5799,44.15057,-117.41661,14.7,Lower 48,0,False
5800,44.02817,-117.37745,14.7,Lower 48,0,False
5801,43.9058,-117.33843,14.7,Lower 48,0,False
5802,43.78344,-117.29955,14.7,Lower 48,0,False
5803,43.66109,-117.2608,14.7,Lower 48,0,False
5804,43.53876,-117.2222,14.7,Lower 48,0,False
5805,43.41645,-117.18373,14.7,Lower 48,0,False
5806,43.29415,-117.1454,14.7,Lower 48,0,False
5807,43.17187,-117.10721,14.7,Lower 48,0,False
5808,43.04959,-117.06915,14.7,Lower 48,0,False
5809,42.92733,-117.03122,14.7,Lower 48,0,False
5810,42.80509,-116.99344,14.7,Lower 48,0,False
5811,42.68285,-116.95578,14.7,Lower 48,0,False
5812,42.56062,-116.91825,14.7,Lower 48,0,False
5813,42.43841,-116.88086,14.7,Lower 48,0,False
5814,42.3162,-116.8436,14.7,Lower 48,0,False
5815,42.194,-116.80647,14.7,Lower 48,0,False
5816,42.07181,-116.76947,14.7,Lower 48,0,False
5817,41.94963,-116.7326,14.7,Lower 48,0,False
5818,41.82745,-116.69586,14.7,Lower 48,0,False
5819,41.70528,-116.65924,14.7,Lower 48,0,False
5820,41.58311,-116.62276,14.7,Lower 48,0,False
5821,41.46095,-116.5864,14.7,Lower 48,0,False
5822,41.3388,-116.55016,14.7,Lower 48,0,False
5823,41.21665,-116.51405,14.7,Lower 48,0,False
5824,41.0945,-116.47807,14.7,Lower 48,0,False
5825,40.97235,-116.44221,14.7,Lower 48,0,False
5826,40.85021,-116.40647,14.7,Lower 48,0,False
5827,40.72806,-116.37086,14.7,Lower 48,0,False
5828,40.60592,-116.33537,14.7,Lower 48,0,False
5829,40.48378,-116.3,14.7,Lower 48,0,False
5830,40.36164,-116.26475,14.7,Lower 48,0,False
5831,40.2395,-116.22962,14.7,Lower 48,0,False
5832,40.11735,-116.19461,14.7,Lower 48,0,False
5833,39.99521,-116.15972,14.7,Lower 48,0,False
5834,39.87306,-116.12495,14.7,Lower 48,0,False
5835,39.75091,-116.09029,14.7,Lower 48,0,False
5836,39.62875,-116.05576,14.7,Lower 48,0,False
5837,39.50659,-116.02134,14.7,Lower 48,0,False
5838,39.38443,-115.98704,14.7,Lower 48,0,False
5839,39.26226,-115.95285,14.7,Lower 48,0,False
5840,39.14009,-115.91878,14.7,Lower 48,0,False
5841,39.01791,-115.88482,14.7,Lower 48,0,False
5842,38.89572,-115.85098,14.7,Lower 48,0,False
5843,38.77352,-115.81725,14.7,Lower 48,0,False
5844,38.65132,-115.78363,14.7,Lower 48,0,False
5845,38.52911,-115.75012,14.7,Lower 48,0,False
5846,38.40689,-115.71673,14.7,Lower 48,0,False
5847,38.28466,-115.68345,14.7,Lower 48,0,False
5848,38.16242,-115.65027,14.7,Lower 48,0,False
5849,38.04017,-115.61721,14.7,Lower 48,0,False
5850,37.91791,-115.58426,14.7,Lower 48,0,False
5851,37.79564,-115.55142,14.7,Lower 48,0,False
5852,37.67335,-115.51868,14.7,Lower 48,0,False
5853,37.55106,-115.48605,14.7,Lower 48,0,False
5854,37.42875,-115.45353,14.7,Lower 48,0,False
5855,37.30642,-115.42112,14.7,Lower 48,0,False
5856,37.18409,-115.38881,14.7,Lower 48,0,False
5857,37.06173,-115.35661,14.7,Lower 48,0,False
5858,36.93937,-115.32452,14.7,Lower 48,0,False
5859,36.81698,-115.29252,14.7,Lower 48,0,False
5860,36.69459,-115.26064,14.7,Lower 48,0,False
5861,36.57217,-115.22886,14.7,Lower 48,0,False
5862,36.44974,-115.19718,14.7,Lower 48,0,False
5863,36.32729,-115.1656,14.7,Lower 48,0,False
5864,36.20483,-115.13413,14.7,Lower 48,0,False
5865,36.08234,-115.10275,14.7,Lower 48,0,False
5866,35.95984,-115.07148,14.7,Lower 48,0,False
5867,35.83731,-115.04031,14.7,Lower 48,0,False
5868,35.71477,-115.00924,14.7,Lower 48,0,False
5869,35.59221,-114.97827,14.7,Lower 48,0,False
5870,35.46962,-114.9474,14.7,Lower 48,0,False
5871,35.34701,-114.91663,14.7,Lower 48,0,False
5872,35.22439,-114.88595,14.7,Lower 48,0,False
5873,35.10174,-114.85538,14.7,Lower 48,0,False
5874,34.97906,-114.8249,14.7,Lower 48,0,False
5875,34.85637,-114.79451,14.7,Lower 48,0,False
5876,34.73365,-114.76423,14.7,Lower 48,0,False
5877,34.61091,-114.73404,14.7,Lower 48,0,False
5878,34.48814,-114.70395,14.7,Lower 48,0,False
5879,34.36535,-114.67395,14.7,Lower 48,0,False
5880,34.24253,-114.64405,14.7,Lower 48,0,False
5881,34.11969,-114.61424,14.7,Lower 48,0,False
5882,33.99682,-114.58453,14.7,Lower 48,0,False
5883,33.87392,-114.55491,14.7,Lower 48,0,False
5884,33.751,-114.52538,14.7,Lower 48,0,False
5885,33.62805,-114.49595,14.7,Lower 48,0,False
5886,33.50507,-114.46661,14.7,Lower 48,0,False
5887,33.38206,-114.43735,14.7,Lower 48,0,False
5888,33.25902,-114.4082,14.7,Lower 48,0,False
5889,33.13595,-114.37913,14.7,Lower 48,0,False
5890,33.01286,-114.35015,14.7,Lower 48,0,False
5891,32.88973,-114.32126,14.7,Lower 48,0,False
5892,32.76657,-114.29246,14.7,Lower 48,0,False
5893,32.64338,-114.26375,14.7,Lower 48,0,False
5894,32.52016,-114.23513,14.7,Lower 48,0,False
5895,32.39691,-114.2066,14.7,Lower 48,0,False
5896,32.27362,-114.17816,14.7,Lower 48,0,False
5897,49.03391,-118.92589,14.7,Lower 48,0,False
5898,48.91015,-118.88081,14.7,Lower 48,0,False
5899,48.78643,-118.8359,14.7,Lower 48,0,False
5900,48.66277,-118.79116,14.7,Lower 48,0,False
5901,48.53915,-118.7466,14.7,Lower 48,0,False
5902,48.41558,-118.7022,14.7,Lower 48,0,False
5903,48.29205,-118.65798,14.7,Lower 48,0,False
5904,48.16857,-118.61392,14.7,Lower 48,0,False
5905,48.04514,-118.57003,14.7,Lower 48,0,False
5906,47.92175,-118.52631,14.7,Lower 48,0,False
5907,47.7984,-118.48276,14.7,Lower 48,0,False
5908,47.67509,-118.43937,14.7,Lower 48,0,False
5909,47.55182,-118.39614,14.7,Lower 48,0,False
5910,47.4286,-118.35308,14.7,Lower 48,0,False
5911,47.30541,-118.31018,14.7,Lower 48,0,False
5912,47.18226,-118.26744,14.7,Lower 48,0,False
5913,47.05915,-118.22486,14.7,Lower 48,0,False
5914,46.93607,-118.18244,14.7,Lower 48,0,False
5915,46.81303,-118.14018,14.7,Lower 48,0,False
5916,46.69003,-118.09807,14.7,Lower 48,0,False
5917,46.56705,-118.05613,14.7,Lower 48,0,False
5918,46.44412,-118.01434,14.7,Lower 48,0,False
5919,46.32121,-117.9727,14.7,Lower 48,0,False
5920,46.19834,-117.93122,14.7,Lower 48,0,False
5921,46.07549,-117.8899,14.7,Lower 48,0,False
5922,45.95268,-117.84872,14.7,Lower 48,0,False
5923,45.82989,-117.8077,14.7,Lower 48,0,False
5924,45.70714,-117.76683,14.7,Lower 48,0,False
5925,45.58441,-117.72611,14.7,Lower 48,0,False
5926,45.46171,-117.68554,14.7,Lower 48,0,False
5927,45.33904,-117.64511,14.7,Lower 48,0,False
5928,45.21639,-117.60484,14.7,Lower 48,0,False
5929,45.09376,-117.56471,14.7,Lower 48,0,False
5930,44.97116,-117.52473,14.7,Lower 48,0,False
5931,44.84858,-117.48489,14.7,Lower 48,0,False
5932,44.72603,-117.4452,14.7,Lower 48,0,False
5933,44.60349,-117.40565,14.7,Lower 48,0,False
5934,44.48098,-117.36624,14.7,Lower 48,0,False
5935,44.35849,-117.32698,14.7,Lower 48,0,False
5936,44.23602,-117.28786,14.7,Lower 48,0,False
5937,44.11356,-117.24888,14.7,Lower 48,0,False
5938,43.99113,-117.21004,14.7,Lower 48,0,False
5939,43.86871,-117.17134,14.7,Lower 48,0,False
5940,43.74631,-117.13278,14.7,Lower 48,0,False
5941,43.62393,-117.09436,14.7,Lower 48,0,False
5942,43.50156,-117.05607,14.7,Lower 48,0,False
5943,43.3792,-117.01792,14.7,Lower 48,0,False
5944,43.25686,-116.9799,14.7,Lower 48,0,False
5945,43.13454,-116.94202,14.7,Lower 48,0,False
5946,43.01223,-116.90428,14.7,Lower 48,0,False
5947,42.88993,-116.86667,14.7,Lower 48,0,False
5948,42.76764,-116.82919,14.7,Lower 48,0,False
5949,42.64536,-116.79184,14.7,Lower 48,0,False
5950,42.52309,-116.75463,14.7,Lower 48,0,False
5951,42.40084,-116.71754,14.7,Lower 48,0,False
5952,42.27859,-116.68059,14.7,Lower 48,0,False
5953,42.15635,-116.64377,14.7,Lower 48,0,False
5954,42.03412,-116.60707,14.7,Lower 48,0,False
5955,41.91189,-116.5705,14.7,Lower 48,0,False
5956,41.78967,-116.53406,14.7,Lower 48,0,False
5957,41.66746,-116.49775,14.7,Lower 48,0,False
5958,41.54526,-116.46156,14.7,Lower 48,0,False
5959,41.42306,-116.4255,14.7,Lower 48,0,False
5960,41.30086,-116.38957,14.7,Lower 48,0,False
5961,41.17867,-116.35375,14.7,Lower 48,0,False
5962,41.05648,-116.31807,14.7,Lower 48,0,False
5963,40.93429,-116.2825,14.7,Lower 48,0,False
5964,40.81211,-116.24706,14.7,Lower 48,0,False
5965,40.68992,-116.21174,14.7,Lower 48,0,False
5966,40.56774,-116.17654,14.7,Lower 48,0,False
5967,40.44556,-116.14146,14.7,Lower 48,0,False
5968,40.32337,-116.1065,14.7,Lower 48,0,False
5969,40.20119,-116.07166,14.7,Lower 48,0,False
5970,40.07901,-116.03694,14.7,Lower 48,0,False
